network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T03:00:00Z,2.34,5.7,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T03:00:00Z,1.746,6.41,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T03:00:00Z,2.21,3.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T03:03:00Z,3.013,4.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T03:05:00Z,2.485,4.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T03:08:00Z,1.914,5.82,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T03:11:00Z,1.574,6.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T03:14:00Z,0.919,6.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T03:17:00Z,0.404,6.7,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T03:30:00Z,1.713,1.24,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T03:30:00Z,2.225,7.34,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T03:30:00Z,6.048,4.23,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T03:30:00Z,4.223,2.8,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T03:30:00Z,3.049,7.05,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T04:00:00Z,1.735,2.03,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T04:00:00Z,2.246,7.13,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T04:00:00Z,6.1,4.63,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T04:00:00Z,4.257,2.84,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T04:00:00Z,2.976,6.98,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T04:00:00Z,1.885,5.78,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T04:00:00Z,2.281,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T04:00:00Z,2.43,5.12,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T04:00:00Z,1.879,6.18,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T04:00:00Z,2.218,4.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T04:03:00Z,3.006,4.28,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T04:05:00Z,2.485,5.57,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T04:08:00Z,1.91,5.94,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T04:11:00Z,1.408,6.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T04:14:00Z,1.062,6.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T04:17:00Z,0.423,6.46,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T04:30:00Z,1.741,2.38,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T04:30:00Z,2.274,6.93,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T04:30:00Z,5.958,4.68,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T04:30:00Z,4.292,2.83,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T04:30:00Z,2.933,6.86,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T05:00:00Z,1.788,2.44,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T05:00:00Z,2.291,6.11,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T05:00:00Z,6.162,4.91,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T05:00:00Z,4.325,2.93,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T05:00:00Z,2.933,6.82,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T05:00:00Z,1.989,6.14,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T05:00:00Z,2.39,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T05:00:00Z,2.5,5.7,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T05:00:00Z,1.972,5.59,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T05:00:00Z,2.27,3.99,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T05:03:00Z,3.019,3.14,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T05:05:00Z,2.496,5.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T05:08:00Z,1.928,5.69,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T05:11:00Z,1.428,5.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T05:14:00Z,0.926,5.54,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T05:16:00Z,0.419,5.69,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T05:30:00Z,1.793,1.67,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T05:30:00Z,2.305,6.52,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T05:30:00Z,6.174,4.32,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T05:30:00Z,4.349,3.35,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T05:30:00Z,2.986,6.7,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T06:00:00Z,1.819,0.42,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T06:00:00Z,2.323,6.82,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T06:00:00Z,6.294,3.42,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T06:00:00Z,4.375,3.45,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T06:00:00Z,3.078,6.29,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T06:00:00Z,2.02,5.91,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T06:00:00Z,2.43,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T06:00:00Z,2.536,5.54,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T06:00:00Z,2.006,5.88,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T06:00:00Z,2.327,4.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T06:03:00Z,3.033,2.88,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T06:06:00Z,2.431,5.47,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T06:08:00Z,1.933,5.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T06:11:00Z,1.435,6.18,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T06:14:00Z,0.938,6.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T06:16:00Z,0.438,5.89,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T06:30:00Z,1.847,0.54,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T06:30:00Z,2.346,6.78,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T06:30:00Z,6.377,3.12,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T06:30:00Z,4.4,3.51,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T06:30:00Z,3.199,6.25,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T07:00:00Z,1.877,0.76,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T07:00:00Z,2.367,6.67,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T07:00:00Z,6.416,4.61,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T07:00:00Z,4.428,3.48,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T07:00:00Z,3.314,6.29,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T07:00:00Z,1.97,5.83,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T07:00:00Z,2.393,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T07:00:00Z,2.51,5.52,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T07:00:00Z,1.962,5.96,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T07:00:00Z,2.38,4.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T07:03:00Z,3.046,2.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T07:06:00Z,2.449,4.55,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T07:08:00Z,1.957,5.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T07:11:00Z,1.459,5.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T07:14:00Z,1.052,6.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T07:17:00Z,0.412,6.14,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T07:30:00Z,1.897,0.6,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T07:30:00Z,2.391,6.61,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T07:30:00Z,6.433,4.25,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T07:30:00Z,4.447,3.46,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T07:30:00Z,3.432,5.99,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T08:00:00Z,1.927,1.34,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T08:00:00Z,2.406,6.46,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T08:00:00Z,6.58,4.64,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T08:00:00Z,4.472,3.68,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T08:00:00Z,3.569,5.5,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T08:00:00Z,1.87,5.7,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T08:00:00Z,2.311,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T08:00:00Z,2.46,5.34,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T08:00:00Z,1.898,6.31,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T08:00:00Z,2.42,4.16,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T08:03:00Z,3.003,3.61,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T08:05:00Z,2.475,4.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T08:08:00Z,1.919,5.7,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T08:11:00Z,1.422,6.0,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T08:14:00Z,0.925,6.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T08:16:00Z,0.427,6.26,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T08:30:00Z,1.95,1.58,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T08:30:00Z,2.434,6.41,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T08:30:00Z,6.692,4.73,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T08:30:00Z,4.503,3.99,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T08:30:00Z,3.703,5.47,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T09:00:00Z,1.976,2.26,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T09:00:00Z,2.46,6.32,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T09:00:00Z,6.738,5.17,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T09:00:00Z,4.523,4.25,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T09:00:00Z,3.784,5.24,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T09:00:00Z,1.78,5.33,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T09:00:00Z,2.229,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T09:00:00Z,2.39,5.23,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T09:00:00Z,1.828,6.41,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T09:00:00Z,2.44,2.55,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T09:03:00Z,3.036,6.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T09:05:00Z,2.476,3.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T09:08:00Z,1.928,5.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T09:11:00Z,1.426,6.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T09:14:00Z,0.937,6.18,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T09:16:00Z,0.435,6.62,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T09:30:00Z,1.994,0.21,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T09:30:00Z,2.495,6.31,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T09:30:00Z,6.878,5.55,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T09:30:00Z,4.548,4.67,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T09:30:00Z,3.87,5.69,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T10:00:00Z,2.017,0.19,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T10:00:00Z,2.522,6.38,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T10:00:00Z,6.944,4.85,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T10:00:00Z,4.577,4.85,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T10:00:00Z,3.958,4.98,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T10:00:00Z,1.732,5.14,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T10:00:00Z,2.17,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T10:00:00Z,2.34,4.83,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T10:00:00Z,1.78,6.19,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T10:00:00Z,2.41,2.39,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T10:03:00Z,3.05,6.18,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T10:06:00Z,2.434,6.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T10:08:00Z,1.933,6.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T10:11:00Z,1.441,6.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T10:14:00Z,0.936,6.14,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T10:16:00Z,0.443,6.37,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T10:30:00Z,2.048,0.16,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T10:30:00Z,2.552,6.49,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T10:30:00Z,7.06,4.26,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T10:30:00Z,4.602,5.03,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T10:30:00Z,4.01,5.03,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T11:00:00Z,2.082,0.18,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T11:00:00Z,2.574,6.54,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T11:00:00Z,7.11,4.09,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T11:00:00Z,4.632,5.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T11:00:00Z,4.097,5.11,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T11:00:00Z,1.71,4.89,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T11:00:00Z,2.151,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T11:00:00Z,2.31,4.32,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T11:00:00Z,1.785,5.94,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T11:00:00Z,2.37,3.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T11:03:00Z,3.056,5.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T11:06:00Z,2.439,6.54,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T11:08:00Z,1.943,6.27,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T11:11:00Z,1.443,6.43,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T11:14:00Z,0.951,6.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T11:16:00Z,0.454,6.65,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T11:30:00Z,2.117,0.46,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T11:30:00Z,2.606,6.49,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T11:30:00Z,7.22,4.08,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T11:30:00Z,4.671,5.17,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T11:30:00Z,4.217,4.67,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T12:00:00Z,2.144,0.1,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T12:00:00Z,2.645,6.46,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T12:00:00Z,7.36,3.98,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T12:00:00Z,4.701,5.12,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T12:00:00Z,4.281,4.27,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T12:00:00Z,1.74,4.71,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T12:00:00Z,2.2,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T12:00:00Z,2.31,4.32,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T12:00:00Z,1.851,6.18,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T12:00:00Z,2.33,2.77,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T12:03:00Z,2.992,4.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T12:05:00Z,2.441,5.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T12:08:00Z,1.945,6.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T12:11:00Z,1.456,6.77,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T12:14:00Z,0.953,6.38,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T12:16:00Z,0.453,6.54,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T12:30:00Z,2.174,0.12,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T12:30:00Z,2.675,6.58,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T12:30:00Z,7.46,4.23,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T12:30:00Z,4.727,5.1,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T12:30:00Z,4.369,3.9,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T13:00:00Z,2.199,0.26,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T13:00:00Z,2.703,5.54,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T13:00:00Z,7.61,4.32,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T13:00:00Z,4.761,5.21,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T13:00:00Z,4.463,4.06,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T13:00:00Z,1.872,4.88,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T13:00:00Z,2.3,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T13:00:00Z,2.403,4.1,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T13:00:00Z,1.941,6.17,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T13:00:00Z,2.294,2.36,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T13:03:00Z,3.035,5.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T13:05:00Z,2.465,5.97,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T13:08:00Z,2.059,6.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T13:11:00Z,1.575,6.78,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T13:14:00Z,0.923,6.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T13:17:00Z,0.583,6.64,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T13:30:00Z,2.233,0.17,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T13:30:00Z,2.725,5.07,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T13:30:00Z,7.56,4.63,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T13:30:00Z,4.778,5.36,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T13:30:00Z,4.566,3.75,1111122 
DISL,ioos:station:DISL:BSCA,30.3288,-87.8293,2011-07-30T14:00:00Z,2.258,0.11,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2011-07-30T14:00:00Z,2.743,5.21,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2011-07-30T14:00:00Z,7.66,4.71,1111122 
DISL,ioos:station:DISL:KATA,30.2583,-88.2131,2011-07-30T14:00:00Z,4.803,5.41,1111122 
DISL,ioos:station:DISL:MHPA,30.6671,-87.9365,2011-07-30T14:00:00Z,4.675,3.58,1111122 
SCCF RECON,ioos:station:SCCF:11,26.4679,-82.0631,2011-07-30T14:00:00Z,2.05,5.75,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2011-07-30T14:00:00Z,2.45,-9999.0,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2011-07-30T14:00:00Z,2.548,4.35,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2011-07-30T14:00:00Z,2.054,5.43,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2011-07-30T14:00:00Z,2.29,3.27,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T14:03:00Z,3.027,5.93,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T14:06:00Z,2.442,6.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T14:08:00Z,1.93,6.34,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T14:11:00Z,1.415,6.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2011-07-30T14:14:00Z,1.068,6.77,1111122 
