network,platform,latitude,longitude,date,vertical_datum,mass_concentration_of_oxygen_in_sea_wate,qcFlag 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T15:30:00Z,2.848,3.7,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T15:30:00Z,7.4,5.32,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T16:00:00Z,2.82,3.26,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T16:00:00Z,7.33,5.35,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T16:00:00Z,2.55,5.62,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T16:00:00Z,2.649,5.21,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T16:00:00Z,2.929,6.16,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T16:00:00Z,2.17,5.83,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T16:00:00Z,2.35,4.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T16:03:00Z,3.015,3.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T16:05:00Z,2.439,4.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T16:07:00Z,1.935,6.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T16:10:00Z,1.427,6.81,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T16:13:00Z,1.043,6.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T16:15:00Z,0.593,7.06,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T16:30:00Z,2.8,3.04,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T16:30:00Z,7.19,5.73,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T17:00:00Z,2.76,2.92,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T17:00:00Z,7.09,5.91,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T17:00:00Z,2.49,5.44,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T17:00:00Z,2.639,5.58,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T17:00:00Z,2.815,6.15,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T17:00:00Z,2.1,5.77,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T17:00:00Z,2.41,4.88,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T17:03:00Z,3.026,4.07,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T17:05:00Z,2.448,6.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T17:07:00Z,1.937,7.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T17:10:00Z,1.426,8.46,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T17:12:00Z,1.049,8.93,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T17:15:00Z,0.439,8.73,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T17:30:00Z,2.712,2.56,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T17:30:00Z,6.982,5.98,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T18:00:00Z,2.659,4.16,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T18:00:00Z,6.828,5.79,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T18:00:00Z,2.38,5.52,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T18:00:00Z,2.543,5.71,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T18:00:00Z,2.606,6.48,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T18:00:00Z,1.99,5.96,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T18:00:00Z,2.45,5.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T18:03:00Z,3.054,3.93,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T18:05:00Z,2.401,6.09,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T18:08:00Z,2.05,8.5,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T18:10:00Z,1.554,10.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T18:13:00Z,1.039,9.06,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T18:16:00Z,0.593,8.38,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T18:30:00Z,2.615,7.53,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T18:30:00Z,6.681,6.28,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T19:00:00Z,2.562,7.97,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T19:00:00Z,6.527,7.69,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T19:00:00Z,2.229,5.72,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T19:00:00Z,2.413,5.88,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T19:00:00Z,2.36,6.45,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T19:00:00Z,1.856,6.3,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T19:00:00Z,2.458,5.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T19:03:00Z,3.042,4.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T19:05:00Z,2.557,5.17,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T19:08:00Z,1.908,7.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T19:10:00Z,1.401,8.25,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T19:13:00Z,1.037,8.51,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T19:15:00Z,0.513,8.21,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T19:30:00Z,2.506,7.49,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T19:30:00Z,6.43,7.96,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T20:00:00Z,2.456,7.38,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T20:00:00Z,6.301,8.08,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T20:00:00Z,2.062,5.95,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T20:00:00Z,2.3,6.07,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T20:00:00Z,2.077,6.93,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T20:00:00Z,1.7,6.34,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T20:00:00Z,2.41,4.45,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T20:03:00Z,2.997,3.73,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T20:05:00Z,2.434,4.92,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T20:07:00Z,1.933,7.27,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T20:10:00Z,1.427,8.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T20:12:00Z,0.876,8.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T20:16:00Z,0.657,8.84,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T20:30:00Z,2.399,7.28,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T20:30:00Z,6.182,7.95,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T21:00:00Z,2.35,7.34,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T21:00:00Z,6.09,8.04,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T21:00:00Z,1.917,6.03,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T21:00:00Z,2.208,6.14,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T21:00:00Z,1.865,6.83,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T21:00:00Z,1.55,6.7,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T21:00:00Z,2.35,5.98,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T21:03:00Z,2.961,4.6,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T21:05:00Z,2.558,5.69,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T21:08:00Z,1.914,7.9,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T21:10:00Z,1.426,8.95,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T21:13:00Z,0.924,9.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T21:15:00Z,0.433,9.37,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T21:30:00Z,2.308,7.38,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T21:30:00Z,5.969,7.39,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T22:00:00Z,2.275,7.41,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T22:00:00Z,5.819,7.19,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T22:00:00Z,1.776,7.08,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T22:00:00Z,2.129,5.78,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T22:00:00Z,1.718,7.11,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T22:00:00Z,1.411,7.02,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T22:00:00Z,2.302,6.22,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T22:03:00Z,3.036,3.67,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T22:05:00Z,2.409,5.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T22:08:00Z,2.07,6.8,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T22:10:00Z,1.439,8.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T22:13:00Z,0.939,9.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T22:15:00Z,0.459,9.32,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T22:30:00Z,2.232,7.5,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T22:30:00Z,5.732,7.64,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T23:00:00Z,2.2,7.48,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T23:00:00Z,5.611,7.76,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-01T23:00:00Z,1.677,6.61,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-01T23:00:00Z,2.038,5.53,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-01T23:00:00Z,1.718,7.68,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-01T23:00:00Z,1.31,7.85,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-01T23:00:00Z,2.241,6.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T23:03:00Z,2.963,3.28,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T23:05:00Z,2.409,5.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T23:07:00Z,1.919,9.2,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T23:10:00Z,1.427,10.23,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T23:12:00Z,0.942,10.65,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-01T23:15:00Z,0.443,10.72,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-01T23:30:00Z,2.181,7.65,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-01T23:30:00Z,5.542,7.45,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T00:00:00Z,2.167,7.77,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T00:00:00Z,5.503,8.16,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T00:00:00Z,1.585,6.37,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T00:00:00Z,1.97,5.11,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T00:00:00Z,1.896,7.53,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T00:00:00Z,1.259,7.23,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T00:00:00Z,2.181,6.15,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T00:03:00Z,3.009,3.96,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T00:05:00Z,2.459,4.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T00:07:00Z,1.983,9.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T00:10:00Z,1.431,10.32,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T00:12:00Z,0.957,10.47,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T00:15:00Z,0.398,10.48,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T00:30:00Z,2.15,7.88,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T00:30:00Z,5.399,8.31,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T01:00:00Z,2.142,8.19,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T01:00:00Z,5.329,8.18,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T01:00:00Z,1.582,6.33,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T01:00:00Z,1.95,4.76,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T01:00:00Z,2.189,7.03,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T01:00:00Z,1.289,7.01,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T01:00:00Z,2.12,6.33,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T01:03:00Z,2.982,4.11,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T01:05:00Z,2.449,5.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T01:07:00Z,1.986,7.4,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T01:10:00Z,1.453,9.01,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T01:12:00Z,0.983,9.14,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T01:15:00Z,0.423,9.13,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T01:30:00Z,2.137,8.32,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T01:30:00Z,5.303,7.98,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T02:00:00Z,2.143,8.13,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T02:00:00Z,5.324,7.97,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T02:00:00Z,1.751,6.13,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T02:00:00Z,2.06,4.71,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T02:00:00Z,2.352,6.91,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T02:00:00Z,1.393,6.92,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T02:00:00Z,2.07,5.83,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T02:03:00Z,2.991,3.86,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T02:05:00Z,2.467,5.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T02:07:00Z,2.003,6.58,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T02:10:00Z,1.478,9.82,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T02:12:00Z,0.955,11.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T02:15:00Z,0.472,11.34,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T02:30:00Z,2.161,7.53,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T02:30:00Z,5.333,7.65,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T03:00:00Z,2.182,6.84,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T03:00:00Z,5.391,7.13,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T03:00:00Z,1.892,5.95,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T03:00:00Z,2.131,4.67,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T03:00:00Z,2.457,6.8,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T03:00:00Z,1.533,6.11,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T03:00:00Z,2.02,5.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T03:03:00Z,2.959,4.13,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T03:05:00Z,2.505,5.66,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T03:07:00Z,1.984,6.71,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T03:10:00Z,1.461,8.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T03:12:00Z,1.003,9.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T03:15:00Z,0.454,10.63,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T03:30:00Z,2.206,6.47,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T03:30:00Z,5.463,6.69,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T04:00:00Z,2.235,5.52,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T04:00:00Z,5.491,6.44,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T04:00:00Z,2.01,5.7,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T04:00:00Z,2.22,4.17,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T04:00:00Z,2.604,6.71,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T04:00:00Z,1.66,5.91,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T04:00:00Z,2.0,4.84,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T04:03:00Z,2.974,4.05,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T04:05:00Z,2.458,6.75,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T04:07:00Z,1.998,7.9,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T04:10:00Z,1.475,8.62,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T04:12:00Z,0.952,9.08,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T04:15:00Z,0.474,9.0,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T04:30:00Z,2.257,5.55,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T04:30:00Z,5.533,6.06,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T05:00:00Z,2.276,6.25,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T05:00:00Z,5.596,6.72,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T05:00:00Z,2.13,5.89,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T05:00:00Z,2.29,3.79,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T05:00:00Z,2.782,6.66,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T05:00:00Z,1.76,5.65,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T05:00:00Z,2.0,5.03,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T05:03:00Z,2.939,3.31,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T05:05:00Z,2.493,5.1,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T05:07:00Z,1.98,8.24,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T05:10:00Z,1.459,9.21,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T05:12:00Z,0.936,9.52,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T05:15:00Z,0.462,9.74,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T05:30:00Z,2.299,6.36,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T05:30:00Z,5.672,6.43,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T06:00:00Z,2.328,6.36,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T06:00:00Z,5.743,6.66,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T06:00:00Z,2.23,5.88,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T06:00:00Z,2.35,4.45,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T06:00:00Z,2.594,6.54,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T06:00:00Z,1.83,5.62,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T06:00:00Z,2.04,4.54,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T06:03:00Z,2.938,4.41,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T06:05:00Z,2.493,7.02,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T06:07:00Z,1.967,7.65,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T06:10:00Z,1.515,8.56,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T06:12:00Z,0.998,9.19,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T06:15:00Z,0.445,9.57,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T06:30:00Z,2.352,6.75,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T06:30:00Z,5.84,6.6,1111122 
DISL,ioos:station:DISL:CATA,30.3085,-88.1395,2008-07-02T07:00:00Z,2.388,6.39,1111122 
DISL,ioos:station:DISL:DISL,30.2513,-88.0778,2008-07-02T07:00:00Z,5.938,6.03,1111122 
SCCF RECON,ioos:station:SCCF:12,26.4966,-82.1479,2008-07-02T07:00:00Z,2.21,5.89,1111122 
SCCF RECON,ioos:station:SCCF:13,26.5255,-82.0032,2008-07-02T07:00:00Z,2.32,4.65,1111122 
SCCF RECON,ioos:station:SCCF:16,26.4345,-81.9647,2008-07-02T07:00:00Z,2.629,6.48,1111122 
SCCF RECON,ioos:station:SCCF:51,26.5545,-82.1715,2008-07-02T07:00:00Z,1.868,5.46,1111122 
SCCF RECON,ioos:station:SCCF:53,26.6493,-81.8810,2008-07-02T07:00:00Z,2.08,4.42,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T07:02:00Z,3.003,2.91,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T07:05:00Z,2.502,8.04,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T07:07:00Z,1.984,8.89,1111122 
DISL,ioos:station:DISL:MBLA,30.4367,-88.0117,2008-07-02T07:10:00Z,1.465,9.81,1111122 
